train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.7012342214584351,0.421875,0,0,,
0.6968548893928528,0.453125,0,1,,
0.6967915296554565,0.453125,0,2,,
0.6924192309379578,0.484375,0,3,,
0.6856570243835449,0.5625,0,4,,
0.6801062226295471,0.6328125,0,5,,
0.6786224246025085,0.625,0,6,,
0.6675717830657959,0.6953125,0,7,,
0.6714063882827759,0.7421875,0,8,,
0.6685601472854614,0.765625,0,9,,
0.6596900224685669,0.765625,0,10,,
0.6592187285423279,0.7734375,0,11,,
0.6579716205596924,0.7890625,0,12,,
0.6573848724365234,0.796875,0,13,,
0.6570380926132202,0.7578125,0,14,,
0.6442490220069885,0.8203125,0,15,,
0.6471912860870361,0.828125,0,16,,
0.6222978234291077,0.90625,0,17,,
0.6324435472488403,0.8359375,0,18,,
0.6313353776931763,0.828125,0,19,,
0.6345919370651245,0.8203125,0,20,,
0.6199771165847778,0.8671875,0,21,,
0.6142635345458984,0.8828125,0,22,,
0.6327845454216003,0.8046875,0,23,,
0.606560230255127,0.84375,0,24,,
0.6027935743331909,0.8828125,0,25,,
0.5910925269126892,0.8671875,0,26,,
0.5922725200653076,0.875,0,27,,
0.5818905830383301,0.8828125,0,28,,
0.6032488942146301,0.8203125,0,29,,
0.5613666772842407,0.921875,0,30,,
0.5650623440742493,0.8984375,0,31,,
0.5893425345420837,0.8203125,0,32,,
0.561919629573822,0.859375,0,33,,
0.5621006488800049,0.859375,0,34,,
0.549346923828125,0.8359375,0,35,,
0.5075607299804688,0.9140625,0,36,,
0.5193741917610168,0.8671875,1,37,,
0.5011260509490967,0.8671875,1,38,,
0.5414517521858215,0.828125,1,39,,
0.4694352149963379,0.90625,1,40,,
0.505263090133667,0.8203125,1,41,,
0.46947717666625977,0.859375,1,42,,
0.44930288195610046,0.8671875,1,43,,
0.43234673142433167,0.875,1,44,,
0.4246174097061157,0.859375,1,45,,
0.43264973163604736,0.8515625,1,46,,
0.36399081349372864,0.90625,1,47,,
0.34468311071395874,0.90625,1,48,,
0.4039364159107208,0.8515625,1,49,,
0.3455525040626526,0.875,1,50,,
0.3098375201225281,0.890625,1,51,,
0.40666061639785767,0.828125,1,52,,
0.37726089358329773,0.84375,1,53,,
0.3469242453575134,0.875,1,54,,
0.327692449092865,0.8828125,1,55,,
0.3720456063747406,0.8515625,1,56,,
0.34655243158340454,0.875,1,57,,
0.23471884429454803,0.9296875,1,58,,
0.377316951751709,0.8515625,1,59,,
0.36497265100479126,0.859375,1,60,,
0.2947290539741516,0.890625,1,61,,
0.3784453570842743,0.828125,1,62,,
0.3327271640300751,0.8671875,1,63,,
0.3935229480266571,0.8359375,1,64,,
0.32910916209220886,0.8515625,1,65,,
0.3062836229801178,0.8671875,1,66,,
0.2797751724720001,0.8671875,1,67,,
0.3514939248561859,0.828125,1,68,,
0.3894719183444977,0.8125,1,69,,
0.27920302748680115,0.8828125,1,70,,
0.24388986825942993,0.8984375,1,71,,
0.2595990002155304,0.8984375,1,72,,
0.2938551902770996,0.859375,1,73,,
0.3164431154727936,0.84375,2,74,,
0.2634550929069519,0.90625,2,75,,
0.27775511145591736,0.8515625,2,76,,
0.25156816840171814,0.8671875,2,77,,
0.27897733449935913,0.875,2,78,,
0.24802495539188385,0.8828125,2,79,,
0.20188914239406586,0.9140625,2,80,,
0.2545627951622009,0.8671875,2,81,,
0.29224032163619995,0.859375,2,82,,
0.2500617206096649,0.8671875,2,83,,
0.22879371047019958,0.9140625,2,84,,
0.1946045607328415,0.90625,2,85,,
0.2179589718580246,0.90625,2,86,,
0.3023281395435333,0.8671875,2,87,,
0.24013882875442505,0.8671875,2,88,,
0.2667485475540161,0.859375,2,89,,
0.24408957362174988,0.859375,2,90,,
0.24295559525489807,0.8828125,2,91,,
0.23172244429588318,0.859375,2,92,,
0.20535898208618164,0.890625,2,93,,
0.2633691728115082,0.859375,2,94,,
0.2547144293785095,0.875,2,95,,
0.15112510323524475,0.9140625,2,96,,
0.27645719051361084,0.84375,2,97,,
0.23841102421283722,0.8984375,2,98,,
0.3267004191875458,0.8203125,2,99,,
0.3226078152656555,0.875,2,100,,
0.24685785174369812,0.8515625,2,101,,
0.2085447609424591,0.890625,2,102,,
0.2569218873977661,0.90625,2,103,,
0.24086728692054749,0.8359375,2,104,,
0.24254074692726135,0.8984375,2,105,,
0.2072726935148239,0.90625,2,106,,
0.19369934499263763,0.90625,2,107,,
0.22131460905075073,0.875,2,108,,
0.20747217535972595,0.9140625,2,109,,
0.2823032736778259,0.875,2,110,,
0.20676860213279724,0.90625,3,111,,
0.2754891812801361,0.875,3,112,,
0.22002054750919342,0.921875,3,113,,
0.23176993429660797,0.9296875,3,114,,
0.2974868714809418,0.8671875,3,115,,
0.2398197203874588,0.9296875,3,116,,
0.21389752626419067,0.8984375,3,117,,
0.1876937597990036,0.9140625,3,118,,
0.27310165762901306,0.8984375,3,119,,
0.2737171947956085,0.8828125,3,120,,
0.21480748057365417,0.9140625,3,121,,
0.26257821917533875,0.8984375,3,122,,
0.17514938116073608,0.9296875,3,123,,
0.1563936471939087,0.921875,3,124,,
0.21364626288414001,0.90625,3,125,,
0.2135208547115326,0.890625,3,126,,
0.16077479720115662,0.9296875,3,127,,
0.17825743556022644,0.890625,3,128,,
0.18437695503234863,0.921875,3,129,,
0.20971998572349548,0.890625,3,130,,
0.23759090900421143,0.9140625,3,131,,
0.18393349647521973,0.90625,3,132,,
0.17788870632648468,0.953125,3,133,,
0.1750049889087677,0.9609375,3,134,,
0.2241988480091095,0.9140625,3,135,,
0.1696431189775467,0.9296875,3,136,,
0.12520287930965424,0.96875,3,137,,
0.17500987648963928,0.9296875,3,138,,
0.19140851497650146,0.9140625,3,139,,
0.22195498645305634,0.90625,3,140,,
0.1743914783000946,0.9453125,3,141,,
0.10975100845098495,0.96875,3,142,,
0.13967664539813995,0.9609375,3,143,,
0.11954399943351746,0.953125,3,144,,
0.21660859882831573,0.9140625,3,145,,
0.20129238069057465,0.9140625,3,146,,
0.14193204045295715,0.9375,3,147,,
0.1806221604347229,0.890625,4,148,,
0.2203822284936905,0.9140625,4,149,,
0.10237228870391846,0.984375,4,150,,
0.15873689949512482,0.96875,4,151,,
0.15007291734218597,0.9453125,4,152,,
0.1926269233226776,0.9453125,4,153,,
0.15475621819496155,0.96875,4,154,,
0.2029826045036316,0.9140625,4,155,,
0.1859540194272995,0.9453125,4,156,,
0.18980655074119568,0.953125,4,157,,
0.10717804729938507,0.9765625,4,158,,
0.16564351320266724,0.9453125,4,159,,
0.171871617436409,0.9296875,4,160,,
0.17979106307029724,0.9765625,4,161,,
0.1681228131055832,0.9453125,4,162,,
0.21753297746181488,0.921875,4,163,,
0.18692824244499207,0.953125,4,164,,
0.1132739931344986,0.9609375,4,165,,
0.13413678109645844,0.9453125,4,166,,
0.15257391333580017,0.9453125,4,167,,
0.2702380418777466,0.9296875,4,168,,
0.1456291526556015,0.96875,4,169,,
0.10362450033426285,0.9609375,4,170,,
0.15036559104919434,0.9453125,4,171,,
0.18226613104343414,0.953125,4,172,,
0.16402892768383026,0.9609375,4,173,,
0.14559538662433624,0.9765625,4,174,,
0.19161266088485718,0.9140625,4,175,,
0.093179851770401,0.9921875,4,176,,
0.11333659291267395,0.9765625,4,177,,
0.16343183815479279,0.953125,4,178,,
0.12657161056995392,0.9609375,4,179,,
0.21335849165916443,0.9453125,4,180,,
0.14316995441913605,0.953125,4,181,,
0.10353506356477737,0.9765625,4,182,,
0.12444540858268738,0.953125,4,183,,
0.10680218040943146,0.96875,4,184,,
,,4,185,0.14019519090652466,0.9664273858070374
