train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.7087035775184631,0.390625,0,0,,
0.7004232406616211,0.4375,0,1,,
0.6997188329696655,0.40625,0,2,,
0.6898409128189087,0.53125,0,3,,
0.6899568438529968,0.515625,0,4,,
0.686337947845459,0.546875,0,5,,
0.6784590482711792,0.625,0,6,,
0.6790611147880554,0.6328125,0,7,,
0.6731296181678772,0.6953125,0,8,,
0.661312997341156,0.8046875,0,9,,
0.6648653149604797,0.7421875,0,10,,
0.6563081741333008,0.7890625,0,11,,
0.6468605995178223,0.84375,0,12,,
0.6360845565795898,0.9140625,0,13,,
0.6377781629562378,0.8125,0,14,,
0.6429339647293091,0.796875,0,15,,
0.6349691152572632,0.84375,0,16,,
0.6175300478935242,0.890625,0,17,,
0.6162676811218262,0.859375,0,18,,
0.6036444306373596,0.859375,0,19,,
0.6051643490791321,0.84375,0,20,,
0.5869418978691101,0.9140625,0,21,,
0.6046832203865051,0.828125,0,22,,
0.5837132930755615,0.84375,0,23,,
0.5826877355575562,0.828125,0,24,,
0.5662887692451477,0.8671875,0,25,,
0.5483970046043396,0.859375,0,26,,
0.5484870076179504,0.8515625,0,27,,
0.5245752334594727,0.9140625,0,28,,
0.5063703060150146,0.875,0,29,,
0.49738454818725586,0.890625,0,30,,
0.4773944616317749,0.8828125,0,31,,
0.47403427958488464,0.875,0,32,,
0.45372137427330017,0.8828125,0,33,,
0.46307194232940674,0.859375,0,34,,
0.43981343507766724,0.8671875,0,35,,
0.4253377914428711,0.8515625,0,36,,
0.4068315625190735,0.875,1,37,,
0.39812570810317993,0.8671875,1,38,,
0.4185057282447815,0.828125,1,39,,
0.4197031855583191,0.8359375,1,40,,
0.4108811020851135,0.8359375,1,41,,
0.36516261100769043,0.859375,1,42,,
0.3208495080471039,0.890625,1,43,,
0.3173140585422516,0.890625,1,44,,
0.35115933418273926,0.875,1,45,,
0.40840795636177063,0.828125,1,46,,
0.3702217936515808,0.8515625,1,47,,
0.34483081102371216,0.8671875,1,48,,
0.38058212399482727,0.8515625,1,49,,
0.2747418284416199,0.8984375,1,50,,
0.35640665888786316,0.8671875,1,51,,
0.35066258907318115,0.8515625,1,52,,
0.33841657638549805,0.8671875,1,53,,
0.33840328454971313,0.859375,1,54,,
0.26139989495277405,0.90625,1,55,,
0.320125013589859,0.859375,1,56,,
0.3012233078479767,0.875,1,57,,
0.28751710057258606,0.875,1,58,,
0.4423738121986389,0.796875,1,59,,
0.32308512926101685,0.859375,1,60,,
0.3440258800983429,0.828125,1,61,,
0.3267313241958618,0.859375,1,62,,
0.29622191190719604,0.8671875,1,63,,
0.28555482625961304,0.8671875,1,64,,
0.21037909388542175,0.9140625,1,65,,
0.2655750811100006,0.875,1,66,,
0.2727269232273102,0.875,1,67,,
0.2687557339668274,0.8828125,1,68,,
0.29086506366729736,0.8515625,1,69,,
0.22226472198963165,0.8828125,1,70,,
0.21687597036361694,0.90625,1,71,,
0.2297794669866562,0.875,1,72,,
0.2557077407836914,0.8671875,1,73,,
0.22248822450637817,0.90625,2,74,,
0.29099926352500916,0.8515625,2,75,,
0.23227126896381378,0.8828125,2,76,,
0.27792590856552124,0.84375,2,77,,
0.18235088884830475,0.8984375,2,78,,
0.19047759473323822,0.9140625,2,79,,
0.21526075899600983,0.8671875,2,80,,
0.27818000316619873,0.84375,2,81,,
0.23169703781604767,0.890625,2,82,,
0.20277266204357147,0.8984375,2,83,,
0.27482375502586365,0.8671875,2,84,,
0.16897104680538177,0.9375,2,85,,
0.1842321902513504,0.921875,2,86,,
0.2222011387348175,0.90625,2,87,,
0.21657761931419373,0.890625,2,88,,
0.21901893615722656,0.8984375,2,89,,
0.23385891318321228,0.875,2,90,,
0.22757965326309204,0.8671875,2,91,,
0.18612053990364075,0.9140625,2,92,,
